Date,Open,High,Low,Close
2022-07-28 10:25:00,16844,16856,16843,16846
2022-07-28 10:30:00,16846,16851,16838,16848
2022-07-28 10:35:00,16848,16849,16839,16842
2022-07-28 10:40:00,16843,16848,16840,16840
2022-07-28 10:45:00,16841,16845,16838,16841
2022-07-28 10:50:00,16842,16845,16837,16841
2022-07-28 10:55:00,16841,16857,16840,16851
2022-07-28 11:00:00,16850,16869,16849,16865
2022-07-28 11:05:00,16865,16874,16864,16872
2022-07-28 11:10:00,16873,16878,16867,16877
2022-07-28 11:15:00,16877,16883,16871,16872
2022-07-28 11:20:00,16872,16874,16860,16861
2022-07-28 11:25:00,16860,16868,16860,16867
2022-07-28 11:30:00,16868,16879,16864,16877
2022-07-28 11:35:00,16878,16886,16875,16886
2022-07-28 11:40:00,16886,16889,16884,16887
2022-07-28 11:45:00,16885,16890,16882,16886
2022-07-28 11:50:00,16886,16888,16881,16883
2022-07-28 11:55:00,16882,16883,16872,16873
2022-07-28 12:00:00,16873,16882,16869,16881
2022-07-28 12:05:00,16881,16893,16879,16892
2022-07-28 12:10:00,16892,16896,16891,16893
2022-07-28 12:15:00,16894,16894,16882,16892
2022-07-28 12:20:00,16891,16897,16891,16895
2022-07-28 12:25:00,16896,16901,16895,16900
2022-07-28 12:30:00,16900,16901,16895,16896
2022-07-28 12:35:00,16896,16908,16893,16907
2022-07-28 12:40:00,16906,16909,16900,16905
2022-07-28 12:45:00,16906,16913,16902,16913
2022-07-28 12:50:00,16912,16920,16911,16912
2022-07-28 12:55:00,16911,16916,16900,16901
2022-07-28 13:00:00,16900,16902,16884,16893
2022-07-28 13:05:00,16893,16910,16892,16909
2022-07-28 13:10:00,16908,16915,16907,16914
2022-07-28 13:15:00,16913,16918,16904,16907
2022-07-28 13:20:00,16907,16921,16903,16921
2022-07-28 13:25:00,16920,16924,16917,16917
2022-07-28 13:30:00,16917,16920,16905,16911
2022-07-28 13:35:00,16910,16913,16900,16906
2022-07-28 13:40:00,16906,16918,16905,16912
2022-07-28 13:45:00,16911,16924,16910,16924
2022-07-28 13:50:00,16924,16930,16922,16923
2022-07-28 13:55:00,16923,16930,16920,16928
2022-07-28 14:00:00,16928,16928,16909,16909
2022-07-28 14:05:00,16908,16915,16902,16906
2022-07-28 14:10:00,16907,16922,16902,16921
2022-07-28 14:15:00,16921,16925,16913,16919
2022-07-28 14:20:00,16920,16921,16913,16918
2022-07-28 14:25:00,16918,16925,16918,16922
2022-07-28 14:30:00,16921,16923,16902,16906
2022-07-28 14:35:00,16905,16908,16897,16899
2022-07-28 14:40:00,16900,16900,16881,16883
2022-07-28 14:45:00,16884,16892,16874,16891
2022-07-28 14:50:00,16890,16892,16881,16881
2022-07-28 14:55:00,16881,16882,16870,16879
2022-07-28 15:00:00,16879,16918,16879,16918
2022-07-28 15:05:00,16918,16942,16917,16942
2022-07-28 15:10:00,16942,16944,16933,16936
2022-07-28 15:15:00,16936,16940,16934,16939
2022-07-28 15:20:00,16939,16942,16936,16936
2022-07-28 15:25:00,16937,16937,16918,16922
2022-07-28 15:30:00,16922,16922,16922,16922
2022-07-29 09:15:00,17069,17102,17065,17096
2022-07-29 09:20:00,17095,17118,17090,17112
2022-07-29 09:25:00,17111,17113,17088,17101
2022-07-29 09:30:00,17101,17112,17092,17105
2022-07-29 09:35:00,17105,17127,17097,17127
2022-07-29 09:40:00,17127,17131,17119,17120
2022-07-29 09:45:00,17119,17121,17105,17113
2022-07-29 09:50:00,17114,17139,17112,17136
2022-07-29 09:55:00,17137,17141,17131,17137
2022-07-29 10:00:00,17138,17141,17127,17129
2022-07-29 10:05:00,17129,17134,17122,17124
2022-07-29 10:10:00,17124,17128,17108,17109
2022-07-29 10:15:00,17109,17122,17107,17116
2022-07-29 10:20:00,17116,17116,17083,17085
2022-07-29 10:25:00,17085,17085,17033,17056
2022-07-29 10:30:00,17055,17060,17020,17022
2022-07-29 10:35:00,17023,17042,17018,17035
2022-07-29 10:40:00,17035,17039,17022,17035
2022-07-29 10:45:00,17036,17074,17031,17074
2022-07-29 10:50:00,17073,17075,17060,17070
2022-07-29 10:55:00,17071,17074,17063,17065
2022-07-29 11:00:00,17065,17072,17049,17070
2022-07-29 11:05:00,17071,17097,17066,17096
2022-07-29 11:10:00,17096,17104,17091,17099
2022-07-29 11:15:00,17098,17108,17086,17087
2022-07-29 11:20:00,17086,17089,17075,17085
2022-07-29 11:25:00,17086,17097,17082,17091
2022-07-29 11:30:00,17092,17098,17083,17095
2022-07-29 11:35:00,17095,17105,17091,17099
2022-07-29 11:40:00,17098,17098,17083,17093
2022-07-29 11:45:00,17094,17107,17093,17098
2022-07-29 11:50:00,17099,17109,17092,17098
2022-07-29 11:55:00,17098,17106,17095,17101
2022-07-29 12:00:00,17101,17109,17098,17107
2022-07-29 12:05:00,17107,17109,17097,17099
2022-07-29 12:10:00,17098,17107,17097,17102
2022-07-29 12:15:00,17101,17107,17100,17104
2022-07-29 12:20:00,17104,17105,17093,17098
2022-07-29 12:25:00,17098,17105,17085,17105
2022-07-29 12:30:00,17104,17107,17092,17092
2022-07-29 12:35:00,17092,17100,17088,17098
2022-07-29 12:40:00,17098,17103,17095,17102
2022-07-29 12:45:00,17102,17109,17101,17107
2022-07-29 12:50:00,17108,17121,17107,17116
2022-07-29 12:55:00,17117,17122,17113,17115
2022-07-29 13:00:00,17115,17119,17099,17104
2022-07-29 13:05:00,17104,17109,17101,17104
2022-07-29 13:10:00,17106,17112,17096,17106
2022-07-29 13:15:00,17107,17113,17102,17110
2022-07-29 13:20:00,17110,17113,17106,17110
2022-07-29 13:25:00,17110,17115,17108,17112
2022-07-29 13:30:00,17112,17114,17099,17099
2022-07-29 13:35:00,17099,17103,17072,17090
2022-07-29 13:40:00,17088,17100,17088,17093
2022-07-29 13:45:00,17093,17100,17082,17095
2022-07-29 13:50:00,17095,17097,17089,17095
2022-07-29 13:55:00,17096,17106,17096,17103
2022-07-29 14:00:00,17103,17109,17076,17077
2022-07-29 14:05:00,17077,17098,17074,17085
2022-07-29 14:10:00,17085,17095,17079,17079
2022-07-29 14:15:00,17079,17079,17062,17065
2022-07-29 14:20:00,17065,17088,17064,17087
2022-07-29 14:25:00,17088,17097,17083,17095
2022-07-29 14:30:00,17095,17099,17090,17094
2022-07-29 14:35:00,17095,17098,17089,17092
2022-07-29 14:40:00,17093,17097,17077,17097
2022-07-29 14:45:00,17096,17103,17085,17085
2022-07-29 14:50:00,17086,17093,17072,17092
2022-07-29 14:55:00,17091,17117,17091,17112
2022-07-29 15:00:00,17111,17155,17111,17150
2022-07-29 15:05:00,17150,17152,17143,17148
2022-07-29 15:10:00,17147,17169,17147,17160
2022-07-29 15:15:00,17160,17172,17159,17172
2022-07-29 15:20:00,17171,17171,17165,17166
2022-07-29 15:25:00,17166,17169,17154,17158
2022-07-29 15:30:00,17158,17158,17158,17158
2022-08-01 09:15:00,17235,17236,17179,17180
2022-08-01 09:20:00,17181,17233,17156,17231
2022-08-01 09:25:00,17233,17245,17221,17222
2022-08-01 09:30:00,17224,17233,17212,17230
2022-08-01 09:35:00,17230,17235,17225,17227
2022-08-01 09:40:00,17228,17232,17214,17230
2022-08-01 09:45:00,17230,17254,17226,17252
2022-08-01 09:50:00,17254,17263,17252,17262
2022-08-01 09:55:00,17261,17262,17250,17252
2022-08-01 10:00:00,17252,17266,17249,17264
2022-08-01 10:05:00,17264,17270,17256,17269
2022-08-01 10:10:00,17267,17275,17267,17273
2022-08-01 10:15:00,17273,17279,17265,17271
2022-08-01 10:20:00,17271,17278,17269,17277
2022-08-01 10:25:00,17277,17277,17260,17263
2022-08-01 10:30:00,17264,17268,17256,17268
2022-08-01 10:35:00,17267,17285,17267,17284
2022-08-01 10:40:00,17283,17286,17278,17284
2022-08-01 10:45:00,17284,17287,17275,17280
2022-08-01 10:50:00,17281,17282,17269,17273
2022-08-01 10:55:00,17274,17281,17269,17271
2022-08-01 11:00:00,17271,17283,17270,17278
2022-08-01 11:05:00,17277,17278,17263,17274
2022-08-01 11:10:00,17275,17278,17266,17266
2022-08-01 11:15:00,17267,17271,17263,17269
2022-08-01 11:20:00,17270,17274,17260,17263
2022-08-01 11:25:00,17263,17268,17249,17256
2022-08-01 11:30:00,17256,17264,17252,17257
2022-08-01 11:35:00,17257,17268,17255,17268
2022-08-01 11:40:00,17267,17270,17259,17266
2022-08-01 11:45:00,17268,17278,17266,17274
2022-08-01 11:50:00,17275,17277,17267,17273
2022-08-01 11:55:00,17273,17276,17266,17267
2022-08-01 12:00:00,17267,17269,17259,17259
2022-08-01 12:05:00,17259,17261,17250,17253
2022-08-01 12:10:00,17253,17263,17253,17262
2022-08-01 12:15:00,17261,17278,17261,17272
2022-08-01 12:20:00,17272,17275,17268,17274
2022-08-01 12:25:00,17273,17284,17271,17283
2022-08-01 12:30:00,17282,17292,17282,17292
2022-08-01 12:35:00,17291,17294,17282,17282
2022-08-01 12:40:00,17282,17290,17282,17289
2022-08-01 12:45:00,17289,17296,17289,17292
2022-08-01 12:50:00,17291,17292,17285,17291
2022-08-01 12:55:00,17290,17297,17285,17294
2022-08-01 13:00:00,17295,17300,17289,17296
2022-08-01 13:05:00,17295,17296,17288,17289
2022-08-01 13:10:00,17291,17292,17283,17287
2022-08-01 13:15:00,17286,17289,17279,17281
2022-08-01 13:20:00,17281,17288,17277,17286
2022-08-01 13:25:00,17286,17296,17286,17294
2022-08-01 13:30:00,17295,17299,17294,17299
2022-08-01 13:35:00,17299,17300,17287,17300
2022-08-01 13:40:00,17299,17305,17293,17297
2022-08-01 13:45:00,17298,17298,17287,17295
2022-08-01 13:50:00,17295,17300,17291,17299
2022-08-01 13:55:00,17299,17310,17297,17308
2022-08-01 14:00:00,17309,17318,17309,17315
2022-08-01 14:05:00,17315,17315,17310,17315
2022-08-01 14:10:00,17315,17316,17308,17310
2022-08-01 14:15:00,17310,17312,17300,17305
2022-08-01 14:20:00,17304,17306,17295,17302
2022-08-01 14:25:00,17302,17311,17299,17310
2022-08-01 14:30:00,17309,17317,17308,17308
2022-08-01 14:35:00,17309,17320,17301,17316
2022-08-01 14:40:00,17315,17326,17309,17323
2022-08-01 14:45:00,17324,17326,17315,17324
2022-08-01 14:50:00,17325,17328,17321,17324
2022-08-01 14:55:00,17324,17332,17320,17328
2022-08-01 15:00:00,17327,17351,17323,17349
2022-08-01 15:05:00,17349,17356,17347,17351
2022-08-01 15:10:00,17351,17351,17334,17335
2022-08-01 15:15:00,17335,17345,17331,17344
2022-08-01 15:20:00,17343,17349,17333,17334
2022-08-01 15:25:00,17334,17337,17329,17332
2022-08-01 15:30:00,17332,17332,17332,17332
2022-08-02 09:15:00,17298,17305,17270,17296
2022-08-02 09:20:00,17297,17311,17281,17298
2022-08-02 09:25:00,17299,17330,17290,17322
2022-08-02 09:30:00,17321,17330,17307,17322
2022-08-02 09:35:00,17322,17322,17312,17316
2022-08-02 09:40:00,17315,17321,17294,17307
2022-08-02 09:45:00,17308,17308,17271,17272
2022-08-02 09:50:00,17269,17270,17254,17259
2022-08-02 09:55:00,17259,17262,17237,17241
2022-08-02 10:00:00,17240,17243,17227,17242
2022-08-02 10:05:00,17243,17247,17223,17227
2022-08-02 10:10:00,17226,17227,17217,17226
2022-08-02 10:15:00,17226,17247,17225,17245
2022-08-02 10:20:00,17245,17257,17234,17249
2022-08-02 10:25:00,17249,17251,17237,17241
2022-08-02 10:30:00,17241,17257,17240,17255
2022-08-02 10:35:00,17255,17269,17255,17267
2022-08-02 10:40:00,17267,17270,17259,17265
2022-08-02 10:45:00,17266,17274,17257,17258
2022-08-02 10:50:00,17258,17269,17254,17268
2022-08-02 10:55:00,17269,17269,17257,17260
2022-08-02 11:00:00,17260,17260,17241,17244
2022-08-02 11:05:00,17243,17249,17239,17245
2022-08-02 11:10:00,17245,17260,17245,17255
2022-08-02 11:15:00,17255,17255,17244,17253
2022-08-02 11:20:00,17253,17266,17253,17265
2022-08-02 11:25:00,17265,17267,17257,17264
2022-08-02 11:30:00,17264,17284,17263,17281
2022-08-02 11:35:00,17281,17299,17280,17299
2022-08-02 11:40:00,17298,17304,17288,17301
2022-08-02 11:45:00,17300,17304,17290,17292
2022-08-02 11:50:00,17292,17293,17282,17290
2022-08-02 11:55:00,17291,17295,17284,17292
2022-08-02 12:00:00,17292,17297,17285,17287
2022-08-02 12:05:00,17287,17287,17275,17281
2022-08-02 12:10:00,17281,17293,17280,17292
2022-08-02 12:15:00,17292,17304,17291,17297
2022-08-02 12:20:00,17297,17301,17294,17297
2022-08-02 12:25:00,17296,17303,17287,17296
2022-08-02 12:30:00,17295,17301,17291,17292
2022-08-02 12:35:00,17292,17292,17244,17251
2022-08-02 12:40:00,17251,17259,17238,17241
2022-08-02 12:45:00,17240,17256,17235,17255
2022-08-02 12:50:00,17254,17268,17249,17268
2022-08-02 12:55:00,17267,17273,17259,17266
2022-08-02 13:00:00,17267,17268,17253,17262
2022-08-02 13:05:00,17262,17272,17258,17270
2022-08-02 13:10:00,17270,17281,17261,17264
2022-08-02 13:15:00,17263,17277,17263,17277
2022-08-02 13:20:00,17277,17282,17275,17279
2022-08-02 13:25:00,17278,17283,17270,17271
2022-08-02 13:30:00,17272,17295,17267,17280
2022-08-02 13:35:00,17280,17290,17276,17289
2022-08-02 13:40:00,17289,17294,17284,17287
2022-08-02 13:45:00,17286,17308,17286,17308
2022-08-02 13:50:00,17308,17321,17307,17321
2022-08-02 13:55:00,17321,17324,17314,17315
2022-08-02 14:00:00,17315,17332,17311,17331
2022-08-02 14:05:00,17331,17343,17328,17337
2022-08-02 14:10:00,17337,17346,17321,17322
2022-08-02 14:15:00,17322,17340,17317,17338
2022-08-02 14:20:00,17338,17355,17338,17352
2022-08-02 14:25:00,17353,17356,17347,17347
2022-08-02 14:30:00,17347,17355,17346,17353
2022-08-02 14:35:00,17354,17375,17354,17374
2022-08-02 14:40:00,17374,17384,17373,17383
2022-08-02 14:45:00,17384,17390,17373,17378
2022-08-02 14:50:00,17378,17378,17360,17361
2022-08-02 14:55:00,17361,17375,17357,17375
2022-08-02 15:00:00,17375,17380,17340,17354
2022-08-02 15:05:00,17356,17381,17356,17377
2022-08-02 15:10:00,17377,17377,17362,17364
2022-08-02 15:15:00,17364,17365,17340,17341
2022-08-02 15:20:00,17341,17341,17299,17301
2022-08-02 15:25:00,17302,17302,17287,17295
2022-08-02 15:30:00,17295,17295,17295,17295
2022-08-03 09:15:00,17344,17381,17316,17362
2022-08-03 09:20:00,17362,17385,17356,17381
2022-08-03 09:25:00,17380,17384,17357,17357
2022-08-03 09:30:00,17357,17358,17320,17332
2022-08-03 09:35:00,17331,17334,17296,17302
2022-08-03 09:40:00,17302,17310,17271,17273
2022-08-03 09:45:00,17273,17296,17263,17296
2022-08-03 09:50:00,17296,17326,17294,17299
2022-08-03 09:55:00,17298,17318,17296,17318
2022-08-03 10:00:00,17318,17326,17309,17309
2022-08-03 10:05:00,17311,17317,17303,17312
2022-08-03 10:10:00,17312,17316,17296,17301
2022-08-03 10:15:00,17301,17301,17285,17297
2022-08-03 10:20:00,17297,17299,17274,17279
2022-08-03 10:25:00,17281,17284,17258,17258
2022-08-03 10:30:00,17260,17264,17251,17263
2022-08-03 10:35:00,17263,17276,17262,17266
2022-08-03 10:40:00,17266,17284,17258,17276
2022-08-03 10:45:00,17276,17277,17264,17266
2022-08-03 10:50:00,17265,17268,17257,17262
2022-08-03 10:55:00,17262,17270,17257,17262
2022-08-03 11:00:00,17261,17271,17256,17265
2022-08-03 11:05:00,17265,17270,17236,17245
2022-08-03 11:10:00,17244,17247,17235,17237
2022-08-03 11:15:00,17237,17245,17227,17232
2022-08-03 11:20:00,17233,17237,17226,17233
2022-08-03 11:25:00,17234,17236,17227,17235
2022-08-03 11:30:00,17237,17243,17227,17237
2022-08-03 11:35:00,17238,17257,17236,17255
2022-08-03 11:40:00,17254,17269,17254,17266
2022-08-03 11:45:00,17267,17280,17266,17272
2022-08-03 11:50:00,17272,17276,17261,17265
2022-08-03 11:55:00,17265,17269,17253,17253
2022-08-03 12:00:00,17253,17257,17243,17245
2022-08-03 12:05:00,17244,17255,17244,17246
2022-08-03 12:10:00,17246,17252,17242,17249
2022-08-03 12:15:00,17249,17257,17233,17239
2022-08-03 12:20:00,17238,17258,17236,17256
2022-08-03 12:25:00,17257,17272,17257,17269
2022-08-03 12:30:00,17269,17271,17262,17270
2022-08-03 12:35:00,17271,17277,17264,17270
2022-08-03 12:40:00,17270,17276,17263,17264
2022-08-03 12:45:00,17263,17288,17260,17287
2022-08-03 12:50:00,17288,17301,17288,17298
2022-08-03 12:55:00,17297,17306,17294,17294
2022-08-03 13:00:00,17294,17295,17283,17291
2022-08-03 13:05:00,17291,17294,17286,17292
2022-08-03 13:10:00,17292,17294,17279,17288
2022-08-03 13:15:00,17288,17296,17286,17286
2022-08-03 13:20:00,17285,17298,17274,17295
2022-08-03 13:25:00,17296,17302,17290,17290
2022-08-03 13:30:00,17290,17296,17285,17293
2022-08-03 13:35:00,17293,17295,17275,17287
2022-08-03 13:40:00,17288,17288,17261,17276
2022-08-03 13:45:00,17278,17284,17270,17278
2022-08-03 13:50:00,17278,17283,17268,17281
2022-08-03 13:55:00,17281,17292,17280,17288
2022-08-03 14:00:00,17289,17310,17282,17309
2022-08-03 14:05:00,17309,17318,17303,17315
2022-08-03 14:10:00,17315,17315,17305,17306
2022-08-03 14:15:00,17306,17309,17289,17307
2022-08-03 14:20:00,17307,17322,17306,17320
2022-08-03 14:25:00,17320,17330,17314,17315
2022-08-03 14:30:00,17314,17318,17309,17310
2022-08-03 14:35:00,17311,17311,17301,17309
2022-08-03 14:40:00,17310,17337,17310,17334
2022-08-03 14:45:00,17335,17341,17326,17330
2022-08-03 14:50:00,17329,17336,17326,17326
2022-08-03 14:55:00,17326,17336,17325,17335
2022-08-03 15:00:00,17337,17382,17337,17381
2022-08-03 15:05:00,17381,17386,17375,17384
2022-08-03 15:10:00,17386,17403,17384,17401
2022-08-03 15:15:00,17401,17402,17388,17388
2022-08-03 15:20:00,17389,17400,17389,17398
2022-08-03 15:25:00,17397,17406,17390,17393
2022-08-03 15:30:00,17393,17393,17393,17393
2022-08-04 09:15:00,17464,17489,17459,17465
2022-08-04 09:20:00,17465,17466,17448,17453
2022-08-04 09:25:00,17454,17476,17453,17460
2022-08-04 09:30:00,17462,17466,17450,17466
2022-08-04 09:35:00,17464,17465,17454,17456
2022-08-04 09:40:00,17455,17471,17453,17464
2022-08-04 09:45:00,17464,17480,17464,17476
2022-08-04 09:50:00,17476,17488,17474,17486
2022-08-04 09:55:00,17486,17486,17464,17465
2022-08-04 10:00:00,17466,17472,17458,17460
2022-08-04 10:05:00,17460,17464,17441,17443
2022-08-04 10:10:00,17444,17444,17429,17434
2022-08-04 10:15:00,17435,17448,17433,17447
2022-08-04 10:20:00,17446,17448,17434,17434
2022-08-04 10:25:00,17434,17434,17420,17421
2022-08-04 10:30:00,17421,17428,17414,17423
2022-08-04 10:35:00,17423,17428,17416,17417
2022-08-04 10:40:00,17417,17426,17410,17416
2022-08-04 10:45:00,17417,17442,17415,17432
2022-08-04 10:50:00,17431,17438,17427,17432
2022-08-04 10:55:00,17433,17437,17426,17426
2022-08-04 11:00:00,17427,17429,17413,17424
2022-08-04 11:05:00,17424,17428,17414,17415
2022-08-04 11:10:00,17414,17421,17397,17398
2022-08-04 11:15:00,17396,17396,17351,17361
2022-08-04 11:20:00,17362,17378,17352,17353
2022-08-04 11:25:00,17355,17359,17293,17299
2022-08-04 11:30:00,17298,17314,17250,17250
2022-08-04 11:35:00,17249,17285,17245,17272
2022-08-04 11:40:00,17273,17276,17232,17234
2022-08-04 11:45:00,17233,17233,17162,17200
2022-08-04 11:50:00,17199,17265,17195,17263
2022-08-04 11:55:00,17263,17265,17237,17237
2022-08-04 12:00:00,17237,17262,17225,17261
2022-08-04 12:05:00,17261,17297,17260,17296
2022-08-04 12:10:00,17296,17313,17293,17307
2022-08-04 12:15:00,17308,17311,17293,17308
2022-08-04 12:20:00,17307,17315,17271,17272
2022-08-04 12:25:00,17272,17298,17260,17286
2022-08-04 12:30:00,17288,17291,17272,17284
2022-08-04 12:35:00,17284,17304,17284,17295
2022-08-04 12:40:00,17296,17302,17286,17302
2022-08-04 12:45:00,17301,17309,17292,17301
2022-08-04 12:50:00,17301,17326,17296,17318
2022-08-04 12:55:00,17318,17328,17313,17328
2022-08-04 13:00:00,17328,17349,17328,17336
2022-08-04 13:05:00,17335,17340,17304,17304
2022-08-04 13:10:00,17304,17319,17294,17313
2022-08-04 13:15:00,17312,17332,17312,17328
2022-08-04 13:20:00,17328,17337,17321,17322
2022-08-04 13:25:00,17323,17332,17316,17332
2022-08-04 13:30:00,17332,17334,17305,17310
2022-08-04 13:35:00,17310,17327,17292,17326
2022-08-04 13:40:00,17326,17332,17323,17324
2022-08-04 13:45:00,17325,17337,17317,17330
2022-08-04 13:50:00,17329,17334,17322,17325
2022-08-04 13:55:00,17325,17330,17305,17310
2022-08-04 14:00:00,17310,17311,17285,17293
2022-08-04 14:05:00,17292,17302,17265,17268
2022-08-04 14:10:00,17268,17290,17268,17285
2022-08-04 14:15:00,17286,17303,17279,17302
2022-08-04 14:20:00,17302,17302,17279,17292
2022-08-04 14:25:00,17290,17298,17281,17289
2022-08-04 14:30:00,17289,17318,17289,17314
2022-08-04 14:35:00,17314,17318,17300,17303
2022-08-04 14:40:00,17304,17331,17301,17326
2022-08-04 14:45:00,17326,17342,17323,17336
2022-08-04 14:50:00,17337,17364,17337,17355
2022-08-04 14:55:00,17355,17362,17341,17350
2022-08-04 15:00:00,17349,17397,17349,17394
2022-08-04 15:05:00,17394,17396,17382,17396
2022-08-04 15:10:00,17395,17407,17368,17378
2022-08-04 15:15:00,17377,17383,17355,17363
2022-08-04 15:20:00,17362,17385,17361,17374
2022-08-04 15:25:00,17374,17377,17356,17362
2022-08-04 15:30:00,17361,17361,17361,17361
2022-08-05 09:15:00,17409,17436,17390,17393
2022-08-05 09:20:00,17392,17441,17392,17439
2022-08-05 09:25:00,17439,17447,17426,17446
2022-08-05 09:30:00,17446,17455,17432,17440
2022-08-05 09:35:00,17439,17448,17433,17443
2022-08-05 09:40:00,17442,17446,17418,17418
2022-08-05 09:45:00,17418,17426,17411,17426
2022-08-05 09:50:00,17425,17437,17422,17435
2022-08-05 09:55:00,17436,17455,17435,17449
2022-08-05 10:00:00,17449,17461,17428,17428
2022-08-05 10:05:00,17428,17450,17393,17440
2022-08-05 10:10:00,17439,17448,17424,17432
2022-08-05 10:15:00,17432,17436,17413,17419
2022-08-05 10:20:00,17419,17443,17414,17432
2022-08-05 10:25:00,17432,17447,17425,17447
2022-08-05 10:30:00,17447,17459,17441,17451
2022-08-05 10:35:00,17452,17454,17433,17441
2022-08-05 10:40:00,17441,17441,17429,17434
2022-08-05 10:45:00,17436,17437,17426,17427
2022-08-05 10:50:00,17428,17447,17427,17447
2022-08-05 10:55:00,17446,17447,17436,17445
2022-08-05 11:00:00,17444,17455,17443,17454
2022-08-05 11:05:00,17454,17472,17453,17470
2022-08-05 11:10:00,17469,17474,17461,17467
2022-08-05 11:15:00,17468,17469,17450,17450
2022-08-05 11:20:00,17450,17461,17447,17458
2022-08-05 11:25:00,17457,17462,17452,17452
2022-08-05 11:30:00,17452,17459,17445,17457
2022-08-05 11:35:00,17456,17457,17440,17446
2022-08-05 11:40:00,17445,17446,17428,17443
2022-08-05 11:45:00,17441,17442,17431,17440
2022-08-05 11:50:00,17440,17443,17432,17434
2022-08-05 11:55:00,17434,17442,17424,17429
2022-08-05 12:00:00,17428,17457,17425,17455
2022-08-05 12:05:00,17455,17461,17450,17454
2022-08-05 12:10:00,17454,17456,17445,17451
2022-08-05 12:15:00,17451,17454,17446,17448
2022-08-05 12:20:00,17448,17456,17448,17454
2022-08-05 12:25:00,17454,17456,17445,17451
2022-08-05 12:30:00,17452,17454,17437,17437
2022-08-05 12:35:00,17437,17441,17434,17437
2022-08-05 12:40:00,17437,17444,17430,17433
2022-08-05 12:45:00,17433,17433,17411,17420
2022-08-05 12:50:00,17420,17430,17419,17428
2022-08-05 12:55:00,17427,17430,17411,17413
2022-08-05 13:00:00,17412,17412,17382,17387
2022-08-05 13:05:00,17385,17407,17384,17401
2022-08-05 13:10:00,17402,17419,17402,17408
2022-08-05 13:15:00,17408,17410,17394,17395
2022-08-05 13:20:00,17395,17407,17392,17405
2022-08-05 13:25:00,17405,17417,17404,17409
2022-08-05 13:30:00,17409,17418,17406,17416
2022-08-05 13:35:00,17416,17426,17414,17425
2022-08-05 13:40:00,17425,17434,17420,17425
2022-08-05 13:45:00,17426,17432,17420,17431
2022-08-05 13:50:00,17430,17431,17412,17429
2022-08-05 13:55:00,17429,17436,17414,17417
2022-08-05 14:00:00,17417,17420,17401,17412
2022-08-05 14:05:00,17412,17420,17407,17410
2022-08-05 14:10:00,17410,17412,17380,17380
2022-08-05 14:15:00,17380,17390,17367,17389
2022-08-05 14:20:00,17388,17402,17388,17397
2022-08-05 14:25:00,17397,17400,17363,17366
2022-08-05 14:30:00,17364,17389,17350,17377
2022-08-05 14:35:00,17376,17381,17366,17368
2022-08-05 14:40:00,17367,17375,17362,17372
2022-08-05 14:45:00,17372,17403,17372,17397
2022-08-05 14:50:00,17398,17401,17391,17397
2022-08-05 14:55:00,17399,17402,17373,17386
2022-08-05 15:00:00,17409,17417,17409,17414
2022-08-05 15:05:00,17414,17414,17386,17393
2022-08-05 15:10:00,17394,17402,17385,17398
2022-08-05 15:15:00,17399,17400,17385,17400
2022-08-05 15:20:00,17400,17405,17392,17398
2022-08-05 15:25:00,17398,17399,17383,17389
2022-08-05 15:30:00,17390,17390,17390,17390
2022-08-08 09:15:00,17404,17421,17361,17368
2022-08-08 09:20:00,17370,17383,17367,17373
2022-08-08 09:25:00,17373,17428,17372,17422
2022-08-08 09:30:00,17421,17425,17402,17407
2022-08-08 09:35:00,17406,17435,17406,17427
2022-08-08 09:40:00,17424,17436,17414,17436
2022-08-08 09:45:00,17436,17444,17427,17435
2022-08-08 09:50:00,17436,17437,17421,17421
2022-08-08 09:55:00,17421,17430,17415,17426
2022-08-08 10:00:00,17425,17433,17415,17428
2022-08-08 10:05:00,17428,17429,17417,17424
2022-08-08 10:10:00,17424,17439,17422,17439
2022-08-08 10:15:00,17440,17449,17439,17441
2022-08-08 10:20:00,17441,17444,17435,17444
2022-08-08 10:25:00,17446,17455,17442,17452
2022-08-08 10:30:00,17453,17456,17446,17455
2022-08-08 10:35:00,17456,17465,17447,17464
2022-08-08 10:40:00,17464,17465,17455,17461
2022-08-08 10:45:00,17461,17468,17454,17462
2022-08-08 10:50:00,17463,17478,17460,17475
2022-08-08 10:55:00,17475,17477,17462,17463
2022-08-08 11:00:00,17462,17469,17459,17464
2022-08-08 11:05:00,17463,17471,17462,17467
2022-08-08 11:10:00,17467,17467,17454,17458
2022-08-08 11:15:00,17457,17467,17450,17451
2022-08-08 11:20:00,17451,17466,17451,17462
2022-08-08 11:25:00,17463,17472,17460,17471
2022-08-08 11:30:00,17472,17485,17472,17478
2022-08-08 11:35:00,17477,17486,17477,17480
2022-08-08 11:40:00,17481,17482,17466,17468
2022-08-08 11:45:00,17468,17474,17465,17472
2022-08-08 11:50:00,17472,17477,17462,17463
2022-08-08 11:55:00,17463,17472,17461,17472
2022-08-08 12:00:00,17473,17479,17471,17476
2022-08-08 12:05:00,17476,17481,17473,17479
2022-08-08 12:10:00,17478,17504,17478,17503
2022-08-08 12:15:00,17504,17509,17503,17506
2022-08-08 12:20:00,17506,17519,17506,17516
2022-08-08 12:25:00,17515,17520,17511,17517
2022-08-08 12:30:00,17516,17525,17513,17523
2022-08-08 12:35:00,17522,17528,17520,17524
